"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CorporateLocations__c","Custom_Account_Picklist__c","Description","Fax","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","Name","NumberOfEmployees","ParentId","Phone","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__DefaultOpportunity__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Type","Website","blng__BillToContact__c","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c"
a8a4bfa1-46a3-40a9-b7fe-f6a55715a15f,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A",Sample Account for Entitlements,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,false,"#N/A","#N/A",Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a8f65ff9-47c2-4b60-acf6-dc5ca347001e,"#N/A",5.45137679E8,Bibra Lake,Australia,"#N/A","#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,"#N/A","#N/A",PK North is the leader in Healthcare in Bibra Lake,"#N/A","#N/A",Healthcare,false,"#N/A",Jazzy,"#N/A","#N/A",(08) 7593 7049,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Bibra Lake,Australia,"#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
abfc21de-0711-467e-941e-5fcb35b1e954,"#N/A",5.6098E10,Farmington,United States,"#N/A","#N/A","#N/A","#N/A",06032-2577,CT,10 Farm Springs Rd,"#N/A","#N/A",Tungsten Security Services is the leader in Transportation in Farmington,"#N/A","#N/A",Transportation,false,"#N/A",Centimia,"#N/A","#N/A",1.860.728.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b36f8be2-4a87-45dc-806e-754bf4e07c35,"#N/A","#N/A","#N/A","#N/A",ap@pizzahut.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",703.0,"#N/A","#N/A","#N/A",18000.0,Restaurant,false,"#N/A",Pizza Hut,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b448528f-e11a-4fbd-bc06-fbf81a6d7527,"#N/A",1.49558E11,Dearborn,United States,"#N/A","#N/A","#N/A","#N/A",48126-2701,MI,1 American Rd,"#N/A","#N/A","Tension, Inc. is the leader in Energy in Dearborn","#N/A","#N/A",Energy,false,"#N/A",Gabtype,"#N/A","#N/A",1.313.322.3000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Dearborn,US,"#N/A","#N/A","#N/A",48121-0685,MI,P.O. BOX 685,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b6e84bac-bc9d-4477-8860-821bb86fbc54,"#N/A",2.3697E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10023-5860,NY,60 Columbus Cir FL 17,"#N/A","#N/A",Thrift Bank is the leader in Finance in New York,"#N/A","#N/A",Finance,false,"#N/A",Jaxworks,"#N/A","#N/A",1.212.364.8200,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",6/10 Mount St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b78359f7-0b13-42f8-be02-7fd821a0ecae,"#N/A",6.30331409E8,Tokyo,Japan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1 Toyota-Cho,"#N/A","#N/A",Widget Corp is the leader in Technology,"#N/A","#N/A",Technology,false,"#N/A",Tagopia,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",4 Riverside Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b7d34cec-a566-4924-8182-a7fce3d8f18d,"#N/A",4.8213E11,Bentonville,United States,"#N/A","#N/A","#N/A","#N/A",72716-6299,AR,702 SW 8th St,"#N/A","#N/A",Upward Financial Services is the leader in Financial Services in Bentonville,"#N/A","#N/A",Financial Services,false,"#N/A",Photofeed,"#N/A","#N/A",1.479.273.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b9ea3e12-3bd7-4684-b1a1-9ddab462521d,"#N/A",3.9208E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10282-2198,NY,200 West St Bldg 200,"#N/A","#N/A","Voltronics, Inc. is the leader in Energy in New York","#N/A","#N/A",Energy,false,"#N/A",Buzzbean,"#N/A","#N/A",1.212.902.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ba4630c0-b9bb-4bc5-ac61-f17a0cdcfe97,"#N/A",7.9457611E7,Paris,France,"#N/A","#N/A","#N/A","#N/A","#N/A",Paris,75716,"#N/A","#N/A",Sto Plains Holdings is the leader in Agriculture in Paris,"#N/A","#N/A",Agriculture,false,"#N/A",Plambee,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
bad2f336-62a0-4209-ba75-c9e0daa15a73,"#N/A",3.85068818E8,Cranbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A",Monarch Playing Card Co. is the leader in Education in Cranbourne,"#N/A","#N/A",Education,false,"#N/A",Bubblemix,"#N/A","#N/A",(03) 7305 6379,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cranbourne,Australia,"#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
be693892-078d-4750-aacd-25a9f5009e5a,"#N/A",6.26746894E8,Chatswood,Australia,"#N/A","#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,"#N/A","#N/A",Omni Consimer Products is the leader in Government in Chatswood,"#N/A","#N/A",Government,false,"#N/A",Mynte,"#N/A","#N/A",(02) 6453 6240,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Chatswood,Australia,"#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c0413273-3ee9-4710-b048-7e82125ad66f,"#N/A",4.77757321E8,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,"#N/A","#N/A",Corellian Engineering Corporation is the leader in Machinery in Sydney,"#N/A","#N/A",Machinery,false,"#N/A",Zoombox,"#N/A","#N/A",(02) 8858 6163,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c2911739-8a54-483d-8f89-a3e338b1fba2,"#N/A",4.8778E10,Midland,United States,"#N/A","#N/A","#N/A","#N/A",48674-1500,MI,2030 Dow Ctr,"#N/A","#N/A",Computico Labs is the leader in Technology in Midland,"#N/A","#N/A",Technology,false,"#N/A",Kamba,"#N/A","#N/A",1.989.636.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c30e4744-1537-4eba-a6a3-fb22f7c785d9,"#N/A",1.0E8,Mead,USA,billing@acme.com,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,5.0,"#N/A","These are my notes, my only notes, my friend.",(212) 555-5555,0.0,Corporate Office,false,"#N/A",Acme,680,"#N/A",(212) 555-5570,false,false,"#N/A","#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A",12-3456789,"#N/A",Prospect,www.acme.co,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c59d7430-d224-4c9d-a40b-eac2e9151273,"#N/A",9.43474187E8,Woollahra,Australia,"#N/A","#N/A","#N/A","#N/A",2025,NSW,6 Rush St,"#N/A","#N/A",Rouster and Sideways is the leader in Insurance in Woollahra,"#N/A","#N/A",Insurance,false,"#N/A",Browsecat,"#N/A","#N/A",(02) 8325 6428,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Woollahra,Australia,"#N/A","#N/A","#N/A",2025,NSW,6 Rush St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c5a6ed01-1e2b-41c9-9ee8-ce45f16e91e3,"#N/A","#N/A","#N/A","#N/A",accounting@saintmarys.edu,"#N/A","#N/A","#N/A","#N/A",IN,"#N/A",1.0,"#N/A","#N/A","#N/A",0.0,Education,false,"#N/A",Saint Mary's College,350,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c77c8d4f-2b03-42b2-aef2-acfbed68b150,"#N/A","#N/A","#N/A","#N/A",ap@mcdonalds.com.invalid.invalid,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2636.0,"#N/A","#N/A","#N/A",36059.0,Restaurant,false,"#N/A",McDonalds,205000,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",62-0234622,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c8b254a5-ba9a-44d6-915a-6e941ab0bd2e,"#N/A",3.7864E10,Chicago,United States,"#N/A","#N/A","#N/A","#N/A",60606-7147,IL,233 S Wacker Dr,"#N/A","#N/A",Realia Home is the leader in Retail in Chicago,"#N/A","#N/A",Retail,false,"#N/A",Edgetag,"#N/A","#N/A",1.872.825.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",29 Noalimba Cr,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c9e6f06a-55e4-4c2d-943a-75017e7ee25d,"#N/A",1.03355E11,Palo Alto,United States,"#N/A","#N/A","#N/A","#N/A",94304-1126,CA,1501 Page Mill Rd,"#N/A","#N/A",Kumatsu Motors is the leader in Automotive in Palo Alto,"#N/A","#N/A",Automotive,false,"#N/A",Oodoo,"#N/A","#N/A",1.650.857.1501,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Palo Alto,US,"#N/A","#N/A","#N/A",94303-0890,CA,P.O. BOX 10301,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ca7ba5ec-db6f-42af-825c-df26934c0436,"#N/A",9.0033E10,San Francisco,United States,"#N/A","#N/A","#N/A","#N/A",94104-1205,CA,420 Montgomery St Frnt,"#N/A","#N/A",Cryptocurrents is the leader in Financial Services in San Francisco,"#N/A","#N/A",Financial Services,false,"#N/A",Trunyx,"#N/A","#N/A",1.866.878.5865,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",420 Montgomery St Frnt,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ca9b7fa7-ff07-4458-a306-7ee3c602e604,"#N/A",4.12752795E8,Avoca Beach,Australia,"#N/A","#N/A","#N/A","#N/A",2251,NSW,18 Hillside Rd,"#N/A","#N/A",CL North is the leader in Healthcare in Avoca Beach,"#N/A","#N/A",Healthcare,false,"#N/A",Photolist,"#N/A","#N/A",(02) 7233 8627,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Avoca Beach,Australia,"#N/A","#N/A","#N/A",2251,NSW,18 Hillside Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cc4d34b2-841e-449c-8a35-cad3ab2302ee,"#N/A",1.38477E11,San Ramon,United States,"#N/A","#N/A","#N/A","#N/A",94583-2324,CA,6001 Bollinger Canyon Rd,"#N/A","#N/A",Audioshore is the leader in Technology in San Ramon,"#N/A","#N/A",Technology,false,"#N/A",Noba,"#N/A","#N/A",1.925.842.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cd7fea74-6005-42c6-b318-d80643d929ce,"#N/A",2.8711E10,San Antonio,United States,"#N/A","#N/A","#N/A","#N/A",78259-1834,TX,19100 Ridgewood Pkwy,"#N/A","#N/A",General Products is the leader in Consumer Goods in San Antonio,"#N/A","#N/A",Consumer Goods,false,"#N/A",Pixoboo,"#N/A","#N/A",1.210.626.6000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cary,US,"#N/A","#N/A","#N/A",27512-8016,NC,P.O. BOX 8016,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cea59814-cf7e-41bc-a696-faaf0ee03c00,"#N/A",8.8275E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10022-4699,NY,399 Park Ave,"#N/A","#N/A",Martic-Morales Corp. is the leader in Manufacturing in New York,"#N/A","#N/A",Manufacturing,false,"#N/A",Browseblab,"#N/A","#N/A",1.212.559.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100 North Riverside.,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cea9536e-c998-4648-9b1b-8c0ae828015e,"#N/A",1.03444E11,Deerfield,United States,"#N/A","#N/A","#N/A","#N/A",60015-5145,IL,108 Wilmot Rd,"#N/A","#N/A","Civic Wealth, Inc. is the leader in Financial Services in Deerfield","#N/A","#N/A",Financial Services,false,"#N/A",Mydo,"#N/A","#N/A",1.847.315.2500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",200 George Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d035890e-0c16-42ea-9a0b-d2796087c277,"#N/A",5.85033103E8,Hunters Hill,Australia,"#N/A","#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A",CG South is the leader in Healthcare in Hunters Hill,"#N/A","#N/A",Healthcare,false,"#N/A",Jabberstorm,"#N/A","#N/A",(02) 6279 8265,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Hunters Hill,Australia,"#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d04cdc88-7fd0-498f-93b1-d16f016f9e0a,"#N/A",3.45972597E8,Wahroonga,Australia,"#N/A","#N/A","#N/A","#N/A",2076,NSW,3 Myra St,"#N/A","#N/A",Nordyne Defense Dynamics is the leader in Technology in Wahroonga,"#N/A","#N/A",Technology,false,"#N/A",Thoughtstorm,"#N/A","#N/A",(02) 7820 8765,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Wahroonga,Australia,"#N/A","#N/A","#N/A",2076,NSW,3 Myra St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d0cf5ebb-f877-470e-a789-cf72261491e7,"#N/A",4.1373E10,Springdale,United States,"#N/A","#N/A","#N/A","#N/A",72762-6901,AR,2200 W Don Tyson Pkwy,"#N/A","#N/A",Newslync is the leader in Media in Springdale,"#N/A","#N/A",Media,false,"#N/A",Meevee,"#N/A","#N/A",1.479.290.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Springdale,US,"#N/A","#N/A","#N/A",72765-2020,AR,P.O. BOX 2020,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d1eb7023-d024-453a-a8eb-34571b6b2306,"#N/A",5.1403189E8,Kogarah,Australia,"#N/A","#N/A","#N/A","#N/A",2217,NSW,2/2 Bowns Rd,"#N/A","#N/A",Burleigh and Stronginthearm is the leader in Communications in Kogarah,"#N/A","#N/A",Communications,false,"#N/A",Eamia,"#N/A","#N/A",(02) 8850 8728,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kogarah,Australia,"#N/A","#N/A","#N/A",2217,NSW,2/2 Bowns Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d205d384-624a-44ec-a415-bc3b178900c6,"#N/A",1.3162E11,New York,United States,"#N/A","#N/A","#N/A","#N/A",10036-6704,NY,1095 Ave of The Americas,"#N/A","#N/A",Colonial Movers is the leader in Services in New York,"#N/A","#N/A",Services,false,"#N/A",Kazu,"#N/A","#N/A",1.212.395.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d33b40cd-eb74-4a89-9040-f1e4f8a21578,"#N/A",4.15880303E8,Balaclava,Australia,"#N/A","#N/A","#N/A","#N/A",3183,VIC,5/5a The Avenue,"#N/A","#N/A",Praveen Kagalkar Hospital is the leader in Healthcare in Balaclava,"#N/A","#N/A",Healthcare,false,"#N/A",Babbleopia,"#N/A","#N/A",(03) 8569 6279,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Balaclava,Australia,"#N/A","#N/A","#N/A",3183,VIC,5/5a The Avenue,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d57b5832-a14f-4bcb-8f13-41dc0ea89474,"#N/A",2.38658603E8,Redcliffe,Australia,"#N/A","#N/A","#N/A","#N/A",4020,QLD,5/19-21 Shields St,"#N/A","#N/A",Matt Stecklein Hospital is the leader in Healthcare in Redcliffe,"#N/A","#N/A",Healthcare,false,"#N/A",Omba,"#N/A","#N/A",(07) 7859 6584,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Redcliffe,Australia,"#N/A","#N/A","#N/A",4020,QLD,5/19-21 Shields St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d6a08894-787b-411f-aab2-c3e4b27e0549,"#N/A",3.46761E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10017-4108,NY,708 3rd Ave Rm 1500,"#N/A","#N/A",First Response Relief Services is the leader in Non Profit in New York,"#N/A","#N/A",Non Profit,false,"#N/A",Browsetype,"#N/A","#N/A",1.212.485.3500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",708 3rd Ave Rm 1500,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d75d8310-19c9-43c1-ab8a-8452b3e832a2,"#N/A","#N/A",Broomfield,USA,"#N/A","#N/A","#N/A","#N/A",80020,Colorado,1234 Hilltop Road,"#N/A","#N/A",Adams Household is the leader in Healthcare in Broomfield,"#N/A","#N/A",Healthcare,false,"#N/A",Gabtune,"#N/A","#N/A",(720) 562-5896,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
da2fda1d-1dec-4ad6-adf2-ad1031353a92,"#N/A",7.3908E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10017-5592,NY,120 Park Ave FL 6,"#N/A","#N/A",Leza College of Engineering is the leader in Higher Education in New York,"#N/A","#N/A",Higher Education,false,"#N/A",Wikizz,"#N/A","#N/A",1.917.663.2000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
dad6a431-12dd-4576-83e5-46b8a3b0588a,"#N/A",2.9588767E7,New Bedford,United States,"#N/A","#N/A","#N/A","#N/A",2745,MA,53 Park Meadow Pass,"#N/A","#N/A","#N/A","#N/A","#N/A",Insurance,false,"#N/A",Realblab,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
db833ed5-5d04-4a88-afee-9393a257f713,"#N/A",2.8987E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10036-8701,NY,1211 Ave of The Americas,"#N/A","#N/A",Enginomics is the leader in Automotive in New York,"#N/A","#N/A",Automotive,false,"#N/A",Twiyo,"#N/A","#N/A",1.212.852.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",178 Campbell Parade,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
de0f511f-a22a-45ed-8a4c-3dfb25093abd,"#N/A",2.70279E10,Houston,United States,"#N/A","#N/A","#N/A","#N/A",77002-5432,TX,1100 Louisiana St FL 10,"#N/A","#N/A",Sylvia Birungi Hospital is the leader in Healthcare in Houston,"#N/A","#N/A",Healthcare,false,"#N/A",Vipe,"#N/A","#N/A",1.713.381.6500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Houston,US,"#N/A","#N/A","#N/A",77210-4324,TX,P.O. BOX 4324,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
de61a6a1-4a6d-425a-90fa-d780dc9d9099,"#N/A",4.4294E10,Atlanta,United States,"#N/A","#N/A","#N/A","#N/A",30313-2499,GA,1 Coca Cola Plz NW,"#N/A","#N/A",Transworld Consortium is the leader in Energy in Atlanta,"#N/A","#N/A",Energy,false,"#N/A",Thoughtmix,"#N/A","#N/A",1.404.676.2121,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Atlanta,US,"#N/A","#N/A","#N/A",30301-1734,GA,P.O. BOX 1734,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
